,customer_id,customer_visit_score,customer_product_search_score,customer_ctr_score,customer_stay_score,customer_frequency_score,customer_product_variation_score,customer_order_score,customer_affinity_score,customer_category,customer_active_segment_A,customer_active_segment_AA,customer_active_segment_B,customer_active_segment_C,customer_active_segment_D,X1_A,X1_AA,X1_BA,X1_E,X1_F
853,csid_854,32.681814992881826,6.4995307881557585,-0.047234098134913416,-0.04914579091600062,0.4260785617141445,4.310734825173186,3.5433156166662414,21.471323555271038,0,1,0,0,0,0,1,0,0,0,0
854,csid_855,17.3570444220435,4.518938033044427,0.157204334008996,0.05551122513881533,0.5659953448071235,4.217165269320125,3.4314363213459904,12.576423352233933,0,0,0,0,1,0,0,0,1,0,0
855,csid_856,22.729424416401528,6.861785882618957,0.018627471074833757,0.027490414019875845,0.17425584512679135,3.1767056809431815,6.236352323660372,104.74562543205104,0,0,0,0,1,0,0,0,0,1,0
856,csid_857,29.62497983785587,5.270116642596848,-0.048654593323198,0.14728230601422698,0.5976270100664086,3.9404571946700497,4.066978873480702,9.751188674568565,0,0,0,0,1,0,0,0,1,0,0
857,csid_858,16.66007005023314,6.4731039214861275,0.17388235385117662,0.048449848078557116,1.8539127355566136,8.108226890629815,2.662524847920337,3.428301970397655,0,0,0,0,1,0,0,0,0,0,1
858,csid_859,21.09119261080203,6.207505463915483,0.03067713521476865,-0.011545811315384246,0.4622374060866782,5.1584088625715045,2.920287965365381,6.623942214001591,0,0,0,1,0,0,0,0,0,0,1
859,csid_860,14.000085542134867,6.3117357392098095,0.1664515746426975,0.06750794094529741,0.17892754061206784,4.061226130679922,4.761435630429046,42.489614492220504,0,0,0,0,1,0,0,1,0,0,0
860,csid_861,25.495078119937354,5.811186714016133,-0.027641463618410227,-0.04245218224425008,0.9759521555847692,4.3109889011075415,2.1432716992655125,7.581552072429073,0,0,0,1,0,0,0,0,1,0,0
861,csid_862,20.387814188628088,3.264879212943276,0.07736334345879314,0.061503015875082515,0.784372821602434,5.7475056242678155,3.4044529061335265,14.106747469074122,0,0,0,0,1,0,0,0,1,0,0
862,csid_863,16.774003292758135,1.5844224024979603,0.2312800978626173,0.7491799087260788,0.4220061672300629,4.800503130025827,2.9301010223456663,12.156088472686575,0,0,0,0,1,0,0,0,1,0,0
863,csid_864,17.442860305707843,5.922313259195216,0.062156328012974986,0.021390256479840195,0.4260228930787214,4.639214000217889,3.165726935528108,20.11061429163884,0,0,0,1,0,0,1,0,0,0,0
864,csid_865,11.115522686405864,2.4928447279919395,0.2293818997668163,0.959249305105154,0.2386281377541257,3.6798058063245183,4.3715574966851785,16.41314610808098,0,0,0,1,0,0,1,0,0,0,0
865,csid_866,15.20336264027427,3.0631463018835534,0.11613579976016775,0.1567029131660974,0.4016053679476229,4.129290320144601,4.490867142909822,15.997927087098315,0,0,0,1,0,0,0,0,1,0,0
866,csid_867,26.547812077495962,7.873097056218112,0.033676484728131985,-0.06879068467130435,0.35353540906947123,3.652751461270212,3.9220191839988914,43.81178439907236,0,0,0,0,1,0,0,1,0,0,0
867,csid_868,18.471665502127554,6.433334714651803,-0.07767610986923644,-0.07729222341655141,0.2873276405389409,4.103803470640428,3.041953157981851,26.838651641773797,0,0,0,1,0,0,1,0,0,0,0
868,csid_869,12.43845831425168,10.189481032213894,0.06938608494706379,-0.07859896003909861,0.3893865959077362,4.176296949924684,2.9225446543694344,16.868111388549032,0,0,0,1,0,0,1,0,0,0,0
869,csid_870,19.13424388915089,4.857122025244939,0.09323579255968756,-0.0011625555626186492,0.4016195675766009,4.333327401876844,4.098676263000598,15.377199332612724,0,0,0,0,1,0,0,0,1,0,0
870,csid_871,22.144785658492264,5.5191466846619415,0.036519489634641036,0.03287746334800933,3.3742365939374848,7.6056364722240986,1.5668346529148165,1.0064944727656917,0,0,0,1,0,0,0,0,1,0,0
871,csid_872,17.783250297226495,3.9809044867177903,0.08980597805540225,0.1711789081858072,2.0605935731841103,6.675923093388837,1.8850434521776824,3.5874536670427752,0,0,0,1,0,0,0,0,0,0,1
872,csid_873,22.331484243236822,3.753002950271477,-0.06407528295572629,-0.05455914113537014,0.4630335381284373,4.797052154959651,2.433817811372636,5.351916102735652,0,0,0,0,1,0,0,0,0,0,1
873,csid_874,31.290789711194225,9.076434255896032,-0.061664207936122276,-0.05416909041503362,0.5487906123544435,5.148924840570461,3.701034887997877,11.793580968656444,0,1,0,0,0,0,1,0,0,0,0
874,csid_875,10.369219627587547,5.50389015892863,0.08688680949234037,0.14738884887148854,0.2394591183307429,4.063059468690359,5.429043483712383,22.96943081703325,0,0,0,1,0,0,0,0,1,0,0
875,csid_876,18.192349006661434,6.5893376981921365,-0.08765586483184137,-0.11049987885430973,0.5681776141370538,4.099767440600768,3.706804410868497,29.92949655167489,0,0,0,0,1,0,0,0,1,0,0
876,csid_877,22.241215880882503,6.234768555846081,0.017129403820580074,-0.0281585686456487,0.4645653800571533,4.547635784158418,3.0208704939059885,17.03893642529573,0,0,0,0,1,0,1,0,0,0,0
877,csid_878,24.084808820057177,4.7232129752164385,0.013558100199980513,-0.08208903848629126,29.769645378348876,13.974682225384688,1.932329540912204,-0.18969708468608126,0,0,0,1,0,0,0,0,1,0,0
878,csid_879,24.82027306044241,4.533213659383695,0.2007647426522257,0.2552294318032524,0.3430293007502676,4.593115134632362,4.104775460137241,58.42501798166667,0,0,0,0,1,0,0,1,0,0,0
879,csid_880,29.21199949859931,7.773645374826581,0.07179309587728515,-0.17211239890954189,1.5324968880658452,9.06560950738116,2.4990240641683243,2.9207874689813513,0,0,0,1,0,0,0,0,0,0,1
880,csid_881,20.537200981131434,1.7785469482071037,0.1631672042979136,0.20855802495425466,0.1694058673227667,3.5212235907961236,4.97343973475054,48.09833479764628,0,0,0,0,1,0,0,1,0,0,0
881,csid_882,20.308381686787225,3.3870823795970413,0.1745400606217202,0.4968180505442447,0.34200095889937443,4.7839788669712044,4.219520169989534,24.55574070894981,0,0,0,1,0,0,0,0,1,0,0
882,csid_883,14.156298384481664,8.61255528829051,0.06376649425638023,-0.04868037958609564,1.1045788837237542,5.839714935190218,2.3073400061140217,7.0650150762192245,0,0,0,1,0,0,0,0,1,0,0
883,csid_884,13.634822754350374,5.0842706859282165,0.05739586613416151,-0.01386311555109008,1.5237853277419806,6.953977557222062,2.4142127908250344,5.4441564620255365,0,0,0,1,0,0,0,0,1,0,0
884,csid_885,31.868056187012034,6.980312086677133,-0.03236002697316385,0.03429177702895046,0.40955683290399614,4.091882814520502,2.8374649093020268,7.078204172636669,0,1,0,0,0,0,0,0,1,0,0
885,csid_886,14.662725271456745,8.128594961706629,0.17694355132502104,-0.011607608229445308,0.3203955161965565,4.019844820348322,5.389295138034064,20.289563433053655,0,0,0,0,1,0,1,0,0,0,0
886,csid_887,14.517262725086065,5.126732842029222,0.044437206320354014,0.03287789787319586,0.1888325022130847,4.631260501518292,4.037151144741569,34.6182534691692,0,0,0,1,0,0,0,1,0,0,0
887,csid_888,11.080260362315332,6.940769746676447,0.10160456549718468,0.034465829734217315,0.629980698585846,4.269293701544629,2.6133260401941243,13.173589870288268,0,0,0,1,0,0,0,0,1,0,0
888,csid_889,26.384020112113145,6.746298683523418,-0.04248891223536009,-0.043545254100500065,0.7923570917699182,4.594459321848267,2.4220781401989018,10.729075809797413,0,0,0,0,1,0,0,0,1,0,0
889,csid_890,27.95719302090147,8.856061052394843,-0.0035676277375698328,-0.04887869868760754,0.7241188021796184,5.062976590207843,2.7961362252504123,10.372456838925693,0,0,0,1,0,0,1,0,0,0,0
890,csid_891,38.91374333142307,8.42115152960773,-0.22981528451676805,-0.038503439329351546,1.5246861330044847,5.599945401665586,2.679143177852121,6.955490364262061,0,0,1,0,0,0,0,0,1,0,0
891,csid_892,21.16214155853999,6.3988026718749005,0.15025557629260944,0.13864513977387816,0.16295964554309922,3.0389645226765363,3.3713497345145744,37.83138722218017,0,0,0,1,0,0,0,1,0,0,0
892,csid_893,30.570818094751854,5.8732365634681,0.13922170227340214,0.12588535115739027,0.9275041100297308,5.1354944615326295,3.6097855115053967,4.876589453956549,0,1,0,0,0,0,0,0,0,0,1
893,csid_894,35.091085868826454,8.290547333271416,-0.07814063453286213,-0.3036285901328729,0.21233939432593366,3.64404611527208,8.17022505176024,89.68930737775409,0,0,1,0,0,0,0,1,0,0,0
894,csid_895,14.46246774807957,11.166147275010152,-0.11435187843350267,-0.12031090514823516,0.6345158047643285,5.831129748358251,3.0399177946628595,7.507185593795867,0,0,0,1,0,0,0,0,0,0,1
895,csid_896,23.359222783250758,3.9148876434662174,0.10759751142487574,0.4733081263909593,0.6172174325190443,5.1375549055946985,2.7502169983840923,19.62027981698534,0,0,0,1,0,0,0,0,1,0,0
896,csid_897,25.37051720806128,3.139379970347962,0.2118466717525909,0.7097849649139287,0.5864124413344162,4.882039568462117,3.5016697584814755,6.8071691714425935,0,0,0,1,0,0,0,0,0,0,1
897,csid_898,24.354314373914285,3.7195331503047138,-0.04015847862366561,0.19282964281754456,0.6278287977675898,5.104220134094135,3.85427552659164,10.697019831877947,0,0,0,0,1,0,0,0,1,0,0
898,csid_899,27.992349947565327,8.012035238177022,0.003566162584388057,-0.11506581881525528,0.8913891752829514,5.4503510762876655,3.0579941996074234,5.876719739501422,0,0,0,0,1,0,0,0,0,0,1
899,csid_900,24.79555274413774,5.777067122154487,0.056047535819110664,-0.06749796129029416,0.5544998403688589,4.608145243515505,3.4166241393830887,10.844379264909644,0,0,0,1,0,0,0,0,1,0,0
900,csid_901,13.918467173252644,8.419051768344122,-0.04415585013108555,-0.046786750995463915,0.3400289705272733,4.629934188965583,3.2266276032375742,15.872647909096663,0,0,0,1,0,0,1,0,0,0,0
901,csid_902,17.619568433733747,4.284198802732299,0.197615775010388,0.16356199000650193,0.2493149258244037,4.550960049147316,4.1921351444513455,22.48034736910717,0,0,0,1,0,0,0,0,1,0,0
902,csid_903,31.34668854524672,5.852219638853063,-0.07531438142815902,0.057954836549437165,0.19357820120080466,3.2646842191591743,2.97992621884133,19.64454241366138,0,1,0,0,0,0,0,0,1,0,0
903,csid_904,15.567853292030025,6.2535043962775125,-0.039872505767673865,-0.007528903617488906,0.13252348246110507,3.887640383329522,3.872988635833925,50.48497210171902,0,0,0,0,1,0,0,1,0,0,0
904,csid_905,24.456326447148967,4.426597633052434,0.08082032654581774,-0.01348569163162916,0.5270930590733816,4.446805311151356,2.855594018238905,16.888967126825055,0,0,0,0,1,0,1,0,0,0,0
905,csid_906,20.121045800629407,3.9299244149067456,0.2779087880852317,0.24759968994303416,0.5756314990665693,3.8178828169470034,3.2112043859203734,13.674372494673074,0,0,0,1,0,0,1,0,0,0,0
906,csid_907,25.96074920027693,5.2184407513969004,0.028010604606296872,0.11587417102863225,1.4822696902821315,7.115604004951611,2.627878669355742,5.115237825991277,0,0,0,0,1,0,0,0,0,0,1
907,csid_908,24.833455146600798,4.5755212337179545,-0.0010876400086871217,-0.019945299972504344,0.4470957672404797,5.226545522325862,4.1783552871872525,12.791721277480178,0,0,0,0,1,0,1,0,0,0,0
908,csid_909,19.64643362390756,7.4810132318293086,-0.33505799752338683,0.08648798256749628,0.21333673145298654,3.4910359165996665,4.8360705406496844,36.348257956368435,0,0,0,0,1,0,0,1,0,0,0
909,csid_910,25.07806933646229,3.68592737812452,-0.07196130606677291,0.06258622072537685,0.5385155849175207,4.577212462257303,3.3401461468197757,12.243769976958045,0,0,0,0,1,0,1,0,0,0,0
910,csid_911,17.941756313749607,3.5547839489144115,-0.0632087612848776,-0.03290047665175808,1.1727308615570813,8.574669871642975,2.1174086928487226,4.457625981625046,0,0,0,1,0,0,0,0,1,0,0
911,csid_912,14.394352093029726,6.0223147593351944,-0.0425369926740234,-0.12445882979579663,35.82201283161107,7.905283247905438,1.2173138753250596,0.16236426056661302,0,0,0,0,1,0,0,0,1,0,0
912,csid_913,33.310847429280116,5.3716406482841625,-0.08383048339623178,-0.14133439358929928,0.7462316949132436,4.706837312953431,3.0141202311819297,14.485721417167039,0,0,1,0,0,0,0,0,1,0,0
913,csid_914,21.08922702817811,5.383894447716197,0.10362074447987132,0.04044366295510892,1.237977721491164,5.001495398470025,3.051043661447689,3.0302846264951198,0,0,0,0,1,0,0,0,0,0,1
914,csid_915,8.554856447755071,4.602297218391605,0.15488149261494166,0.2338105085992615,0.5447977212866895,4.5629653859501795,2.326068632112832,17.432097474776107,0,0,0,0,0,1,1,0,0,0,0
915,csid_916,14.24439264797045,4.879725223567,0.08999516239406484,0.0014983434839047245,0.4404220945774003,5.606129426355369,3.3540998165418587,10.06285418996318,0,0,0,1,0,0,1,0,0,0,0
916,csid_917,13.89005984155075,2.9993912260652764,0.06358391555671733,0.1163077335891165,1.0873831738278554,5.998826322301119,2.4800722752950115,3.725886902715682,0,0,0,0,1,0,0,0,0,0,1
917,csid_918,16.742140109054727,5.136425662220416,0.030147766973607014,-0.04750640496800227,0.20897563215159426,4.640477453457492,3.1558339173141623,12.750322516360786,0,0,0,1,0,0,0,0,1,0,0
918,csid_919,11.627015435869547,5.8773870039370095,0.07989490319840929,0.01709073025952101,0.29321271014171585,3.760301368677045,3.3984248798577608,21.668066567972804,0,0,0,0,1,0,0,0,1,0,0
919,csid_920,28.110851573140287,6.694474618154636,-0.014062586375899577,-0.022571208783545568,1.2766925962239262,6.019192029420347,2.9086840133026435,4.332800705132404,0,0,0,0,1,0,0,0,0,0,1
920,csid_921,23.535765556093008,9.45226357673702,-0.031386442441364314,-0.09825926328577324,3.9521567182525934,6.766189490024685,2.106274644118069,1.2528101986772728,0,0,0,0,1,0,0,0,0,0,1
921,csid_922,30.596307329824835,9.416595060897944,-0.08915237469864289,-0.14369922332321594,0.5129599762257285,4.200045520053113,3.8351466838772255,17.855734513815793,0,0,1,0,0,0,1,0,0,0,0
922,csid_923,10.609763878415114,6.477160141944916,0.05287242915315461,-0.002655326299669638,0.7282566933043828,4.549475320873102,2.256311929015744,13.097683742350723,0,0,0,1,0,0,0,0,1,0,0
923,csid_924,12.874766184078483,1.6681468023654036,0.16281431756231515,0.1338507081139702,0.4548469037438215,4.777061310388151,2.4593854202935903,10.117536930910589,0,0,0,1,0,0,1,0,0,0,0
924,csid_925,27.41757939458275,5.1594190178411345,0.007946356011528743,-0.008897721221330125,0.5390353211539719,3.7595620864078327,4.308458976634196,26.717233196770483,0,0,0,1,0,0,0,0,1,0,0
925,csid_926,25.39501722571837,5.026395579638677,0.00798584349948098,-0.003250674354257481,0.6946414766136492,5.439969263650323,2.9945776291840334,8.631554895855658,0,0,0,1,0,0,0,0,0,0,1
926,csid_927,22.75112442886441,4.690440783007331,0.12495197678104512,-0.018632327124646655,0.4784411434703001,4.385265950791806,4.170405316380837,12.52749793632418,0,0,0,0,1,0,0,0,1,0,0
927,csid_928,18.4399234211354,5.7880513704196135,-0.09180362142185763,0.035966269470519785,2.1395808872191,6.714304258692208,2.847901826682437,3.0258068095477713,0,0,0,0,1,0,0,0,0,0,1
928,csid_929,23.95442798148286,4.10754284689008,0.004972367562845706,0.06490690696388003,0.21592039594815707,3.792710239269072,3.811927316124741,15.346013186596705,0,0,0,1,0,0,1,0,0,0,0
929,csid_930,5.752995824444471,3.362544489261761,1.496513415542407,4.9215978490475125,8.766681768323293,8.876360754772714,1.400928461929372,0.08423530110074176,1,0,0,0,1,0,0,0,0,0,1
930,csid_931,17.75872789666011,3.6518715800645527,0.020495011441375104,-0.04374670208656626,0.2835278038141514,3.821379410607753,4.5480300463604415,28.536061157016448,0,0,0,0,1,0,0,0,1,0,0
931,csid_932,35.75556634841639,4.747849138397557,-0.0007198442531486584,-0.04419443795866678,1.2979933471104088,8.994290033949481,1.8813631253127137,1.700170129975696,0,1,0,0,0,0,0,0,0,0,1
932,csid_933,11.277510788970279,4.92867063119631,-0.008470232090044742,0.1167142750318744,0.4957772460159831,4.6474405119707285,3.1838731333843966,16.243563125994218,0,0,0,0,1,0,1,0,0,0,0
933,csid_934,17.391007994788122,6.781791597573307,-0.2467451292689562,0.029235724203305655,0.6665272813536183,5.491135660819023,3.6517606958656903,14.429441892194063,0,0,0,0,1,0,1,0,0,0,0
934,csid_935,31.66771753172635,5.595474777694861,0.029246809752185406,-0.07450434742329885,12.018080138703727,10.247975514604457,1.4677060030579931,-0.12478437664358705,0,1,0,0,0,0,0,0,1,0,0
935,csid_936,26.950451242860797,6.723090360060108,-0.07565823541613385,0.09240290595423514,0.6279475838539977,5.474996183248835,2.365347961692236,20.53911493372225,0,0,0,0,1,0,0,0,1,0,0
936,csid_937,21.443452620853176,7.8848879966598275,0.12621515781660725,-0.06730797047053175,0.8357845706196334,4.815773431104703,3.0023783624933578,7.291986007585765,0,0,0,0,1,0,0,0,0,0,1
937,csid_938,24.334528496952046,7.145290694614137,0.14079399972476242,0.04889019945988003,0.2019819465572423,3.9526369009307234,3.882494148260923,40.9768121293139,0,0,0,1,0,0,0,1,0,0,0
938,csid_939,28.555528662171664,4.879404465253859,-0.2664377710202316,0.2608130966753319,0.11582862784261455,3.14913100275546,5.5241107427208425,67.2328970219466,0,0,0,1,0,0,0,1,0,0,0
939,csid_940,28.401756344912208,5.1226601203870565,0.051965571762775886,-0.005881854259877054,0.18811330336292967,4.633871665715461,3.7831386259589825,11.402601248099707,0,0,0,0,1,0,1,0,0,0,0
940,csid_941,27.19345103416709,3.2679008894940282,0.012585736765929029,-0.0074019597822846265,0.2001959744767852,3.8863749025869603,3.3999345321639893,27.8564346309777,0,0,0,1,0,0,0,0,1,0,0
941,csid_942,35.078889769403865,9.691476783901818,-0.04202697266658268,-0.29572318635706835,2.8897750710245047,7.7658757374076925,2.46777576906873,0.60873830525005,0,0,1,0,0,0,0,0,1,0,0
942,csid_943,21.04952920956604,5.797880194572931,0.14013809812950925,0.1070520478707374,0.2573454023003107,3.7754730911707206,3.1845657946952586,23.524709357542324,0,0,0,1,0,0,0,0,1,0,0
943,csid_944,9.449386274406264,6.099057000620261,0.20818144168873068,0.1791759995964709,0.2082850922338968,4.9424513357992685,4.107172014438473,25.51486733200705,0,0,0,0,1,0,1,0,0,0,0
944,csid_945,16.906882114484812,7.643008117024193,0.21544597245502548,0.006609348779819249,0.8122465494088597,5.580431168224914,3.5131325286665254,13.365469867337707,0,0,0,1,0,0,0,0,1,0,0
945,csid_946,22.864191121407572,3.3937198556256987,0.01431334789318982,0.13728458428612578,0.09054979900357503,4.268756321791081,7.430041798570085,50.76999751849379,0,0,0,1,0,0,0,1,0,0,0
946,csid_947,17.621116495761058,5.520225238877876,-0.050782742804633685,0.01452477999580504,0.5956412521035085,3.9503228633215097,2.9565954959419845,22.03340281320705,0,0,0,1,0,0,1,0,0,0,0
947,csid_948,18.403978982709752,6.7050016731954685,0.11016417378710884,-0.006504502079529446,0.2374069087684367,4.326289684710002,3.6084647374316536,34.15360152984614,0,0,0,1,0,0,0,1,0,0,0
948,csid_949,32.06534728536231,5.286824767607799,0.03366724929083255,-0.028457186991831813,0.4425293087313406,5.3354754723662445,2.7252387955625115,6.816652245457883,0,0,1,0,0,0,0,0,0,0,1
949,csid_950,23.058352663699765,6.743490814676548,0.027869463164184174,-0.06798164535993109,0.2697820745884388,4.345391203843971,3.6959639206442017,18.4523021288668,0,0,0,1,0,0,1,0,0,0,0
950,csid_951,15.03114300425612,5.895992233627876,0.11223308481186144,0.00868595062833216,0.250290362026426,3.3894372978564205,4.42100464178474,34.70799676711018,0,0,0,0,1,0,0,1,0,0,0
951,csid_952,17.855981617292638,4.425774803552008,0.07593884773313317,-0.00962417128192799,1.0772252725447808,6.253890800403726,2.41916190772847,5.731367696535172,0,0,0,1,0,0,0,0,0,0,1
